Metric,Step,Value,Wall_time
Loss/Total,25400,1.6134979724884033,1766298493.4559412
Loss/Total,25450,1.6483497619628906,1766298605.8219175
Loss/Total,25500,1.576324462890625,1766298717.287101
Loss/Total,25550,1.4567451477050781,1766298829.2334704
Loss/Total,25600,1.6185722351074219,1766298938.2644446
Loss/Total,25650,1.4588665962219238,1766299050.9659245
Loss/Total,25700,1.828416109085083,1766299166.1931987
Loss/Total,25750,1.549089789390564,1766299278.208307
Loss/Total,25800,1.6353495121002197,1766299390.6318188
Loss/Total,25850,1.6049132347106934,1766299506.1671145
Loss/Total,25900,1.729582667350769,1766299618.180481
Loss/Total,25950,1.4686617851257324,1766299728.3642573
Loss/Total,26000,1.559931755065918,1766299843.0749528
Loss/Total,26050,1.5725727081298828,1766299953.00101
Loss/Total,26100,1.4026308059692383,1766300067.239008
Loss/Total,26150,1.664520502090454,1766300180.3389862
Loss/Total,26200,1.5410494804382324,1766300293.9341824
Loss/Total,26250,1.5350855588912964,1766300404.6680775
Loss/Total,26300,1.5437425374984741,1766300518.2179623
Loss/Total,26350,1.6283416748046875,1766300629.517276
Loss/Total,26400,1.7077151536941528,1766300740.4469485
Loss/Total,26450,1.6659125089645386,1766300853.951573
Loss/Total,26500,1.4117152690887451,1766300965.7477634
Loss/Total,26550,1.6412193775177002,1766301080.0010169
Loss/Total,26600,1.7030154466629028,1766301193.788059
Loss/Total,26650,1.518483281135559,1766301304.2846317
Loss/Total,26700,1.68684983253479,1766301419.3746564
Loss/Total,26750,1.616723895072937,1766301532.379053
Loss/Total,26800,1.7252843379974365,1766301648.1598015
Loss/Total,26850,1.8392525911331177,1766301760.6757834
Loss/Total,26900,1.8020861148834229,1766301871.520075
Loss/Total,26950,1.8446334600448608,1766301984.7256281
Loss/Total,27000,1.48729407787323,1766302095.2454555
Loss/Total,27050,1.4468953609466553,1766302204.5451758
Loss/Total,27100,1.560431718826294,1766302319.1772132
Loss/Total,27150,1.5342360734939575,1766302430.1700459
Loss/Total,27200,1.6532829999923706,1766302541.9749084
Loss/Total,27250,1.609218955039978,1766302657.6459098
Loss/Total,27300,1.6193790435791016,1766302769.716995
Loss/Total,27350,1.568552017211914,1766302884.5285127
Loss/Total,27400,1.4966495037078857,1766302997.5322177
Loss/Total,27450,1.5554033517837524,1766303110.8503184
Loss/Total,27500,1.5396367311477661,1766303219.0713484
Loss/Total,27550,1.5146520137786865,1766303334.4890716
Loss/Total,27600,1.5663727521896362,1766303450.674537
Loss/Total,27650,1.5683094263076782,1766303564.9008396
Loss/Total,27700,1.6450560092926025,1766303677.6471162
Loss/Total,27750,1.3969646692276,1766303790.2386422
Loss/Total,27800,1.6954543590545654,1766303903.646411
Loss/Total,27850,1.423118233680725,1766304013.976366
Loss/Total,27900,1.5173931121826172,1766304125.9613137
Loss/Total,27950,1.6424596309661865,1766304240.8080301
Loss/Total,28000,1.4697333574295044,1766304348.0138474
Loss/Total,28050,1.5204271078109741,1766304459.1888845
Loss/Total,28100,1.4329866170883179,1766304570.2466247
Loss/Total,28150,1.4748902320861816,1766304683.4749749
Loss/Total,28200,1.424247145652771,1766304796.4464574
Loss/Total,28250,1.46474027633667,1766304908.5576303
Loss/Total,28300,1.4382612705230713,1766305022.6996257
Loss/Total,28350,1.5093748569488525,1766305128.438511
Loss/Total,28400,1.5045597553253174,1766305241.0216873
Loss/Total,28450,1.5212899446487427,1766305354.8510907
Loss/Total,28500,1.585811734199524,1766305468.9324126
Loss/Total,28550,1.4186015129089355,1766305577.7756855
Loss/Total,28600,1.640315294265747,1766305689.6382618
Loss/Total,28650,1.7572009563446045,1766305802.5658844
Loss/Total,28700,1.573124885559082,1766305917.0435474
Loss/Total,28750,1.4500058889389038,1766306031.6706743
Loss/Total,28800,1.6216471195220947,1766306145.5808704
Loss/Total,28850,1.4437168836593628,1766306255.9599175
Loss/Total,28900,1.5610543489456177,1766306368.874064
Loss/Total,28950,1.4933857917785645,1766306483.2403092
Loss/Total,29000,1.5896707773208618,1766306596.7903488
Loss/Total,29050,1.6182782649993896,1766306709.9644096
Loss/Total,29100,1.4606070518493652,1766306820.248354
Loss/Total,29150,1.6952215433120728,1766306932.0989292
Loss/Total,29200,1.5294934511184692,1766307047.0359297
Loss/Total,29250,1.9283742904663086,1766307158.0782392
Loss/Total,29300,1.6929256916046143,1766307272.6547441
Loss/Total,29350,1.6468045711517334,1766307388.547021
Loss/Total,29400,1.4504892826080322,1766307505.164413
Loss/Total,29450,1.6316239833831787,1766307617.5083153
Loss/Total,29500,1.5917471647262573,1766307730.6721823
Loss/Total,29550,1.3850977420806885,1766307840.9815722
Loss/Total,29600,1.3108437061309814,1766307954.957106
Loss/Total,29650,1.4518638849258423,1766308065.45709
Loss/Total,29700,1.522073745727539,1766308178.8669188
Loss/Total,29750,1.552849292755127,1766308292.2650952
Loss/Total,29800,1.6213696002960205,1766308405.1954243
Loss/Total,29850,1.5932115316390991,1766308516.8526108
Loss/Total,29900,1.4935152530670166,1766308623.6582475
Loss/Total,29950,1.4403998851776123,1766308735.709328
Loss/Total,30000,1.5477759838104248,1766308852.6403742
Loss/Total,30050,1.4004292488098145,1766308966.9856324
Loss/Total,30100,1.5630477666854858,1766309081.3506224
Loss/Total,30150,1.5593774318695068,1766309193.939389
Loss/Total,30200,1.4292356967926025,1766309311.2103474
Loss/Total,30250,1.4434973001480103,1766309425.5314927
Loss/Total,30300,1.333601474761963,1766309538.0356035
Loss/Total,30350,1.5768123865127563,1766309652.4342356
Loss/Total,30400,1.4795963764190674,1766309762.0689023
Loss/Total,30450,1.456360936164856,1766309874.0173502
Loss/Total,30500,1.4975439310073853,1766309984.9235117
Loss/Total,30550,1.4011576175689697,1766310099.78334
Loss/Total,30600,1.4322528839111328,1766310213.567875
Loss/Total,30650,1.443346619606018,1766310326.786821
Loss/Total,30700,1.505401611328125,1766310441.3396053
Loss/Total,30750,1.6448169946670532,1766310553.8657482
Loss/Total,30800,1.4986062049865723,1766310664.3318682
Loss/Total,30850,1.421689510345459,1766310775.330148
Loss/Total,30900,1.5297844409942627,1766310884.3553925
Loss/Total,30950,1.5070139169692993,1766310996.1314802
Loss/Total,31000,1.599518060684204,1766311110.9192176
Loss/Total,31050,1.508773922920227,1766311226.552315
Loss/Total,31100,1.5654892921447754,1766311335.7775095
Loss/Total,31150,1.3635666370391846,1766311449.8822832
Loss/Total,31200,1.3602052927017212,1766311563.1508923
Loss/Total,31250,1.890244483947754,1766311674.6099925
Loss/Total,31300,1.6188255548477173,1766311787.2320457
Loss/Total,31350,1.602960228919983,1766311898.9009235
Loss/Total,31400,1.374556064605713,1766312011.2027228
Loss/Total,31450,1.4621403217315674,1766312128.530217
Loss/Total,31500,1.4250860214233398,1766312244.1071618
Loss/Total,31550,1.5855883359909058,1766312355.9845054
Loss/Total,31600,1.2887030839920044,1766312464.8466506
Loss/Total,31650,1.5573997497558594,1766312577.7754672
Loss/Total,31700,1.5115811824798584,1766312691.7144794
Loss/Total,31750,1.4759289026260376,1766312801.7358613
Loss/Total,31800,1.3658256530761719,1766312917.298083
Loss/Total,31850,1.4933332204818726,1766313023.6851275
Loss/Total,31900,1.4386787414550781,1766313135.4120014
Loss/Total,31950,1.271234393119812,1766313249.6123881
Loss/Total,32000,1.5749754905700684,1766313364.3736663
Loss/Total,32050,1.2857202291488647,1766313479.2849064
Loss/Total,32100,1.5333925485610962,1766313588.7346976
Loss/Total,32150,1.5769286155700684,1766313698.4059136
Loss/Total,32200,1.6211466789245605,1766313812.8817763
Loss/Total,32250,1.4836156368255615,1766313928.4709363
Loss/Total,32300,1.4911564588546753,1766314041.1347535
Loss/Total,32350,1.3153010606765747,1766314153.290987
Loss/Total,32400,1.1802558898925781,1766314269.549632
Loss/Total,32450,1.4604071378707886,1766314378.9520543
Loss/Total,32500,1.4622679948806763,1766314493.7676919
Loss/Total,32550,1.3668220043182373,1766314608.1353903
Loss/Total,32600,1.5651648044586182,1766314722.6851344
Loss/Total,32650,1.4335293769836426,1766314838.334645
Loss/Total,32700,1.570172905921936,1766314949.8564487
Loss/Total,32750,1.6788731813430786,1766315063.3104172
Loss/Total,32800,1.5687960386276245,1766315172.593587
Loss/Total,32850,1.6241545677185059,1766315285.2897534
Loss/Total,32900,1.6181055307388306,1766315399.954076
Loss/Total,32950,1.5924946069717407,1766315513.9983234
Loss/Total,33000,1.7445611953735352,1766315626.2448645
Loss/Total,33050,1.5856776237487793,1766315742.3807
Loss/Total,33100,1.3691494464874268,1766315856.0550537
Loss/Total,33150,1.2980306148529053,1766315970.6122172
Loss/Total,33200,1.626564383506775,1766316085.3909798
Loss/Total,33250,1.6458990573883057,1766316199.6939058
Loss/Total,33300,1.3844099044799805,1766316314.408895
Loss/Total,33350,1.513474941253662,1766316429.5429027
Loss/Total,33400,1.5289783477783203,1766316543.821138
Loss/Total,33450,1.3787829875946045,1766316657.1764307
Loss/Total,33500,1.5256544351577759,1766316771.278904
Loss/Total,33550,1.3911147117614746,1766316884.560722
Loss/Total,33600,1.5053436756134033,1766316999.9242442
Loss/Total,33650,1.4912893772125244,1766317113.551521
Loss/Total,33700,1.2288613319396973,1766317230.659205
Loss/Total,33750,1.4111133813858032,1766317347.1667478
Loss/Total,33800,1.3779394626617432,1766317459.3932536
Loss/Total,33850,1.3442466259002686,1766317574.2883885
Loss/Total,33900,1.5273127555847168,1766317684.0230224
Loss/Total,33950,1.8490291833877563,1766317793.7015688
Loss/Total,34000,1.6429152488708496,1766317907.040139
Loss/Total,34050,1.403244137763977,1766318021.080412
Loss/Total,34100,1.7186253070831299,1766318131.5910058
Loss/Total,34150,1.5638835430145264,1766318243.9106133
Loss/Total,34200,1.4167630672454834,1766318359.0717068
Loss/Total,34250,1.4483919143676758,1766318471.6642091
Loss/Total,34300,1.4105302095413208,1766318582.3131125
Loss/Total,34350,1.548820972442627,1766318692.891799
Loss/Total,34400,1.3360778093338013,1766318802.5226912
Loss/Total,34450,1.2824491262435913,1766318915.7892594
Loss/Total,34500,1.3464425802230835,1766319027.5526872
Loss/Total,34550,1.2729008197784424,1766319138.930393
Loss/Total,34600,1.350125789642334,1766319252.6388013
Loss/Total,34650,1.2566328048706055,1766319366.5151358
Loss/Total,34700,1.5233179330825806,1766319481.8101597
Loss/Total,34750,1.3490617275238037,1766319595.3627722
Loss/Total,34800,1.393674612045288,1766319703.4952781
Loss/Total,34850,1.49905264377594,1766319815.9498956
Loss/Total,34900,1.392914056777954,1766319927.7048297
Loss/Total,34950,1.4992974996566772,1766320041.3672445
Loss/Total,35000,1.5071816444396973,1766320152.2386746
Loss/Total,35050,1.3484324216842651,1766320266.5962448
Loss/Total,35100,1.3143908977508545,1766320379.8732238
Loss/Total,35150,1.361803412437439,1766320496.2394397
Loss/Total,35200,1.6385247707366943,1766320606.2356384
Loss/Total,35250,1.9816447496414185,1766320715.327772
Loss/Total,35300,1.4255636930465698,1766320831.2709312
Loss/Total,35350,1.5234997272491455,1766320940.8075075
Loss/Total,35400,1.5450867414474487,1766321060.1171517
Loss/Total,35450,1.5689518451690674,1766321170.2063556
Loss/Total,35500,1.4581170082092285,1766321281.9539194
Loss/Total,35550,1.3753840923309326,1766321395.591405
Loss/Total,35600,1.810011625289917,1766321510.4955246
Loss/Total,35650,1.4677715301513672,1766321623.7928722
Loss/Total,35700,1.596733570098877,1766321734.7465522
Loss/Total,35750,1.6279478073120117,1766321849.9684918
Loss/Total,35800,1.547459363937378,1766321960.4291008
Loss/Total,35850,1.8285901546478271,1766322074.4362473
Loss/Total,35900,1.5623953342437744,1766322186.8229039
Loss/Total,35950,1.20889151096344,1766322300.7857563
Loss/Total,36000,1.2668282985687256,1766322421.2160854
Loss/Total,36050,1.4825668334960938,1766322532.873006
Loss/Total,36100,1.362022042274475,1766322648.5032985
Loss/Total,36150,1.7315351963043213,1766322758.4922051
Loss/Total,36200,1.461838722229004,1766322873.4784071
Loss/Total,36250,1.3557275533676147,1766322985.5265079
Loss/Total,36300,1.5300571918487549,1766323098.4082665
Loss/Total,36350,1.6880178451538086,1766323207.300003
Loss/Total,36400,1.5393457412719727,1766323319.4736893
Loss/Total,36450,1.1630388498306274,1766323432.984725
Loss/Total,36500,1.5377241373062134,1766323546.0828238
Loss/Total,36550,1.4345066547393799,1766323662.0285187
Loss/Total,36600,1.4357885122299194,1766323775.942187
Loss/Total,36650,1.341321349143982,1766323888.4657817
Loss/Total,36700,1.6851305961608887,1766324000.323148
Loss/Total,36750,1.5616633892059326,1766324115.6095607
Loss/Total,36800,1.359055519104004,1766324225.6438835
Loss/Total,36850,1.4299007654190063,1766324340.6329176
Loss/Total,36900,1.3875410556793213,1766324451.1077092
Loss/Total,36950,1.4386780261993408,1766324564.5192745
Loss/Total,37000,1.6736032962799072,1766324679.886222
Loss/Total,37050,1.4747562408447266,1766324793.6599486
Loss/Total,37100,1.4632377624511719,1766324906.329014
Loss/Total,37150,1.4768916368484497,1766325016.842663
Loss/Total,37200,1.483081340789795,1766325127.8566372
Loss/Total,37250,1.2736597061157227,1766325241.3668747
Loss/Total,37300,1.61143958568573,1766325353.126402
Loss/Total,37350,1.5717933177947998,1766325468.6261487
Loss/Total,37400,1.2459924221038818,1766325581.9275756
Loss/Total,37450,1.429232120513916,1766325698.5567245
Loss/Total,37500,1.348928689956665,1766325811.714068
Loss/Total,37550,1.3296246528625488,1766325924.2869089
Loss/Total,37600,1.4552925825119019,1766326036.9987495
Loss/Total,37650,1.4616539478302002,1766326150.526452
Loss/Total,37700,1.4946506023406982,1766326267.388526
Loss/Total,37750,1.4533758163452148,1766326382.2117336
Loss/Total,37800,1.5979652404785156,1766326493.8657072
Loss/Total,37850,1.4865636825561523,1766326608.524592
Loss/Total,37900,1.606482744216919,1766326721.216816
Loss/Total,37950,1.5006356239318848,1766326832.8284457
Loss/Total,38000,1.3400592803955078,1766326947.723704
Loss/Total,38050,1.391405463218689,1766327061.810623
Loss/Total,38100,1.490691065788269,1766327175.9086173
Loss/Total,38150,1.511083960533142,1766327285.2863703
Loss/Total,38200,1.4934332370758057,1766327406.1586132
Loss/Total,38250,1.6243319511413574,1766327515.3685768
Loss/Total,38300,1.5430259704589844,1766327626.384419
Loss/Total,38350,1.5781364440917969,1766327736.573936
Loss/Total,38400,1.3371974229812622,1766327852.4431584
Loss/Total,38450,1.4137904644012451,1766327965.8668609
Loss/Total,38500,1.4275002479553223,1766328077.95933
Loss/Total,38550,1.4426484107971191,1766328188.367535
Loss/Total,38600,1.5117814540863037,1766328297.5587296
Loss/Total,38650,1.7932007312774658,1766328407.6342208
Loss/Total,38700,1.4708269834518433,1766328517.7617958
Loss/Total,38750,1.5388933420181274,1766328629.3913321
Loss/Total,38800,1.441606044769287,1766328741.9173553
Loss/Total,38850,1.53532874584198,1766328855.1729143
Loss/Total,38900,1.3435053825378418,1766328969.4163423
Loss/Total,38950,1.3463491201400757,1766329081.372129
Loss/Total,39000,1.6121892929077148,1766329194.7148561
Loss/Total,39050,1.402020812034607,1766329306.5149674
Loss/Total,39100,1.3678956031799316,1766329419.777671
Loss/Total,39150,1.3734054565429688,1766329533.4158063
Loss/Total,39200,1.3184787034988403,1766329643.150313
Loss/Total,39250,1.327751874923706,1766329753.411194
Loss/Total,39300,1.1116952896118164,1766329861.2134142
Loss/Total,39350,1.4230129718780518,1766329971.2536547
Loss/Total,39400,1.5007438659667969,1766330084.2279286
Loss/Total,39450,1.7333388328552246,1766330198.4768097
Loss/Total,39500,1.4442747831344604,1766330311.8363557
Loss/Total,39550,1.5460796356201172,1766330425.7534554
Loss/Total,39600,1.4708211421966553,1766330537.6987605
Loss/Total,39650,1.3761394023895264,1766330649.2409284
Loss/Total,39700,1.4393559694290161,1766330760.468787
Loss/Total,39750,1.5823370218276978,1766330874.3689852
Loss/Total,39800,1.2606768608093262,1766330990.0485902
Loss/Total,39850,1.3569358587265015,1766331102.0294907
Loss/Total,39900,1.3397216796875,1766331213.474426
Loss/Total,39950,1.3552109003067017,1766331328.077518
Loss/Total,40000,1.4257686138153076,1766331440.428526
Loss/Total,40050,1.3846545219421387,1766331552.359954
Loss/Total,40100,1.4796545505523682,1766331666.4304092
Loss/Total,40150,1.4338797330856323,1766331777.446884
Loss/Total,40200,1.8831876516342163,1766331890.2179894
Loss/Total,40250,1.5520460605621338,1766332001.6152802
Loss/Total,40300,1.7118265628814697,1766332114.9148781
Loss/Total,40350,1.454089879989624,1766332225.6211746
Loss/Total,40400,1.316241979598999,1766332336.8746517
Loss/Total,40450,1.5690973997116089,1766332448.8105567
Loss/Total,40500,1.4225730895996094,1766332560.200361
Loss/Total,40550,1.313665509223938,1766332674.5312126
Loss/Total,40600,1.3756725788116455,1766332788.6281776
Loss/Total,40650,1.3382951021194458,1766332900.0857058
Loss/Total,40700,1.4335073232650757,1766333017.0418742
Loss/Total,40750,1.7526721954345703,1766333128.9361458
Loss/Total,40800,1.4309149980545044,1766333242.1576226
Loss/Total,40850,1.3909633159637451,1766333351.4950228
Loss/Total,40900,1.246915340423584,1766333463.161647
Loss/Total,40950,1.3775591850280762,1766333572.8193502
Loss/Total,41000,1.499211311340332,1766333680.8459816
Loss/Total,41050,1.3285493850708008,1766333795.4612405
Loss/Total,41100,1.3384450674057007,1766333910.0210977
Loss/Total,41150,1.4326308965682983,1766334023.8008056
Loss/Total,41200,1.463550329208374,1766334138.0980523
Loss/Total,41250,1.42312490940094,1766334251.3225064
Loss/Total,41300,1.5233231782913208,1766334364.5686357
Loss/Total,41350,1.7317030429840088,1766334479.1159189
Loss/Total,41400,1.3990063667297363,1766334590.630087
Loss/Total,41450,1.3526628017425537,1766334703.1390982
Loss/Total,41500,1.4189220666885376,1766334815.6673195
